customer_id,annual_income,monthly_inhand_salary,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,type_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,credit_mix,outstanding_debt,credit_utilization_ratio,payment_of_min_amount,total_emi_per_month,amount_invested_monthly,payment_behaviour,monthly_balance,snapshot_date,credit_history_age
cus_0xa70c,31380.64,,,,,3,"student loan, personal loan, debt consolidation loan",,1,7.18,,good,1027.38,,no,,90.73704542405544,high_spent_small_value_payments,330.81550113844247,2024-05-01,
cus_0xa70f,18295.61,,,,,6,"not specified, debt consolidation loan, payday loan, credit-builder loan, home equity loan, auto loan",,10,20.24,,standard,2041.46,,yes,,,low_spent_small_value_payments,222.22456636076802,2023-03-01,
cus_0xa714,27412.03,,,,,3,"not specified, credit-builder loan, payday loan",,13,8.74,,unknown,80.06,,yes,,140.84604030752232,low_spent_small_value_payments,342.840100325082,2024-11-01,
cus_0xa72,20196.67,,,,,5,"not specified, personal loan, credit-builder loan, home equity loan, student loan",,19,26.96,,bad,2971.91,,nm,,108.36466700043644,low_spent_large_value_payments,227.58032784485025,2024-08-01,
cus_0xa72c,32117.87,,,,,2,"credit-builder loan, student loan",,18,19.38,,standard,1052.88,,nm,,219.2514103639201,low_spent_large_value_payments,253.1049149814227,2024-03-01,
cus_0xa731,16724.455,,,,,0,"",,6,10.98,,good,139.33,,no,,53.26101324076546,low_spent_medium_value_payments,348.8226521007765,2023-04-01,
cus_0xa736,,,,,,2,"home equity loan, not specified",,0,10.92,,unknown,1377.33,,no,,691.4039240091494,low_spent_medium_value_payments,627.2317819557106,2024-09-01,
cus_0xa741,73610.5,,,,,5,"credit-builder loan, home equity loan, mortgage loan, payday loan, student loan",,11,17.3,,standard,291.67,,nm,,250.658398148395,high_spent_medium_value_payments,358.27562951215833,2023-12-01,
cus_0xa742,16474.49,,,,,5,"home equity loan, credit-builder loan, personal loan, student loan, debt consolidation loan",,10,15.36,,standard,1538.62,,yes,,56.947199032143224,low_spent_small_value_payments,281.190572330396,2024-04-01,
cus_0xa774,11924.59,,,,,0,"",,13,18.46,,unknown,347.93,,yes,,103.51651539473824,low_spent_small_value_payments,303.2455111259312,2025-01-01,
cus_0xa780,,,,,,1,student loan,,13,3.79,,good,86.51,,no,,970.0948021935263,low_spent_medium_value_payments,192.61531604230598,2023-04-01,
cus_0xa78f,65844.86,,,,,6,"home equity loan, mortgage loan, personal loan, credit-builder loan, student loan, not specified",,14,8.23,,standard,1460.73,,yes,,226.15120737451932,high_spent_medium_value_payments,360.5201961438871,2024-03-01,
cus_0xa791,35970.54,,,,,2,"credit-builder loan, mortgage loan",,7,11.49,,good,1351.29,,no,,165.39431306782726,low_spent_large_value_payments,326.2723565055092,2025-01-01,
cus_0xa798,7871.81,,,,,1,student loan,,2276,7.22,,standard,1953.63,,yes,,31.00677615119762,low_spent_medium_value_payments,315.2591879668621,2024-03-01,
cus_0xa7a3,53672.94,,,,,5,"not specified, debt consolidation loan, personal loan, credit-builder loan, home equity loan",,20,9.72,,bad,1496.84,,nm,,140.6973432918237,high_spent_medium_value_payments,347.5113789136193,2023-11-01,
cus_0xa7ae,20292.46,,,,,0,"",,13,3.11,,good,414.12,,no,,44.21723586825753,high_spent_large_value_payments,393.18659746507586,2023-11-01,
cus_0xa7b5,52754.28,,,,,5,"auto loan, credit-builder loan, not specified, debt consolidation loan, mortgage loan",,19,8.33,,bad,1624.09,,yes,,72.01362793877183,high_spent_medium_value_payments,455.5901806748877,2023-09-01,
cus_0xa7b7,83789.22,,,,,2,"home equity loan, not specified",,18,9.21,,unknown,1185.23,,no,,555.454431141405,low_spent_large_value_payments,321.20299829926,2024-09-01,
cus_0xa7c3,8882.47,,,,,6,"personal loan, credit-builder loan, not specified, payday loan, debt consolidation loan, auto loan",,18,15.62,,bad,1580.91,,nm,,19.851946712043983,low_spent_small_value_payments,298.1399374886654,2024-02-01,
cus_0xa7ce,14835.22,,,,,2,"not specified, personal loan",,17,9.4,,bad,2440.6,,yes,,55.26837412186257,high_spent_small_value_payments,285.018869187659,2024-04-01,
cus_0xa7d7,,,,,,0,"",,8,5.12,,unknown,777.23,,no,,303.81245994933994,low_spent_small_value_payments,214.93645671732673,2024-06-01,
cus_0xa7e1,44006.56,,,,,2,"payday loan, student loan",,2,3.96,,unknown,186.6,,no,,303.77127774165706,low_spent_small_value_payments,292.6418044756791,2023-02-01,
cus_0xa7f8,88709.79000000002,,,,,0,"",,12,11.09,,good,1452.43,,no,,64.006855301114,high_spent_large_value_payments,939.6413946988863,2024-02-01,
cus_0xa80,1.7938268E7,,,,,6,"not specified, credit-builder loan, student loan, home equity loan, auto loan, debt consolidation loan",,19,7.07,,standard,119.94,,yes,,130.60908422199287,low_spent_medium_value_payments,217.04899577000302,2023-09-01,
cus_0xa801,83595.72,,,,,0,"",,16,-4.32,,unknown,319.15,,no,,295.2706554235536,high_spent_small_value_payments,686.1603445764465,2023-01-01,
cus_0xa823,16481.42,,,,,4,"auto loan, home equity loan, student loan, mortgage loan",,25,28.12,,bad,4418.26,,nm,,,low_spent_medium_value_payments,310.13404888607135,2024-11-01,
cus_0xa833,17357.205,,,,,3,"home equity loan, payday loan, mortgage loan",,9,2.07,,good,1076.46,,no,,103.31836512691817,low_spent_medium_value_payments,294.54551662354623,2024-06-01,
cus_0xa83c,,,,,,4,"debt consolidation loan, home equity loan, auto loan, not specified",,11,14.52,,standard,458.8,,yes,,40.04994715649853,high_spent_medium_value_payments,314.5787405037903,2024-01-01,
cus_0xa85d,34243.28,,,,,5,"not specified, student loan, auto loan, payday loan, credit-builder loan",,23,16.92,,bad,1405.24,,nm,,340.8444530459898,low_spent_small_value_payments,13.51642356551912,2024-06-01,
cus_0xa865,,,,,,3,"auto loan, not specified, student loan",,,9.1,,good,100.3,,no,,121.23702038070873,low_spent_small_value_payments,263.06054372688044,2023-06-01,
cus_0xa872,,,,,,1,payday loan,,5,8.72,,good,585.77,,no,,536.6481084982377,low_spent_small_value_payments,328.70232829541,2023-11-01,
cus_0xa874,142170.12,,,,,2,"mortgage loan, home equity loan",,1,2.58,,good,282.56,,no,,245.88920862007575,high_spent_large_value_payments,968.802278278788,2024-07-01,
cus_0xa877,18167.415,,,,,2,"debt consolidation loan, student loan",,3,5.99,,good,718.95,,no,,88.25617833049654,low_spent_large_value_payments,307.6977666583597,2023-09-01,
cus_0xa878,117851.07,,,,,0,"",,1,4.97,,good,607.78,,no,,467.41582464616476,high_spent_small_value_payments,779.6764253538355,2023-07-01,
cus_0xa87f,102460.44,,,,,1,home equity loan,,14,3.22,,standard,587.02,,yes,,1045.8775766600636,low_spent_small_value_payments,31.47692823248724,2024-02-01,
cus_0xa88,94969.56,,,,,3,"home equity loan, auto loan, payday loan",,13,4.2,,standard,1171.88,,no,,531.7672054888686,low_spent_medium_value_payments,319.19506858165767,2023-06-01,
cus_0xa88c,14403.86,,,,,0,"",,10,5.08,,unknown,1431.62,,yes,,61.30343479534419,low_spent_small_value_payments,331.9287318713225,2023-03-01,
cus_0xa897,87017.92,,,,,2,"home equity loan, debt consolidation loan",,9,11.5,,good,64.67,,no,,276.0856229480446,high_spent_medium_value_payments,605.7725635769383,2023-08-01,
cus_0xa8b1,38036.61,,,,,2,"debt consolidation loan, payday loan",,5,4.84,,good,241.07,,no,,249.77295727041218,low_spent_large_value_payments,304.98772862390047,2024-03-01,
cus_0xa8b7,26918.64,,,,,1,not specified,,17,9.24,,standard,226.5,,yes,,141.4616929961039,low_spent_small_value_payments,386.10546920945086,2023-02-01,
cus_0xa8b9,23838.09,,,,,4,"debt consolidation loan, payday loan, home equity loan, auto loan",,10,7.15,,standard,802.3,,yes,,80.45043774864392,low_spent_large_value_payments,339.3922133568515,2024-12-01,
cus_0xa8c9,137428.16,,,,,2,"credit-builder loan, personal loan",,7,10.88,,good,1151.71,,nm,,249.76355824160862,high_spent_large_value_payments,985.9455672036212,2024-06-01,
cus_0xa8ce,52643.34,,,,,5,"payday loan, credit-builder loan, not specified, debt consolidation loan, mortgage loan",,16,24.09,,bad,2802.88,,yes,,301.6105287742116,high_spent_small_value_payments,169.84442347761976,2023-02-01,
cus_0xa8d,,,,,,2,"payday loan, auto loan",,17,13.91,,standard,1040.09,,yes,,453.3245941244965,low_spent_medium_value_payments,329.4332660272437,2024-07-01,
cus_0xa8d4,8786.87,,,,,2,"personal loan, student loan",,19,9.92,,bad,1751.32,,yes,,35.25100817809178,low_spent_small_value_payments,297.1654804633676,2024-04-01,
cus_0xa8d7,79847.97,,,,,0,"",,17,14.57,,unknown,1479.58,,yes,,207.5907109871657,low_spent_medium_value_payments,755.6090390128343,2025-01-01,
cus_0xa8e7,20914.44,,,,,7,"personal loan, credit-builder loan, mortgage loan, payday loan, student loan, home equity loan, auto loan",,16,0.98,,bad,2404.87,,yes,,181.7105022147587,unknown,164.1588494419795,2023-02-01,
cus_0xa8ec,126217.6,,,,,1,mortgage loan,,7,5.34,,standard,1000.98,,no,,123.37488057000412,high_spent_medium_value_payments,1097.7934634467254,2024-03-01,
cus_0xa90d,7261.91,,,,,5,"personal loan, credit-builder loan, home equity loan, payday loan, not specified",,17,22.98,,standard,908.02,,nm,,16.198855630199517,high_spent_medium_value_payments,237.655259786586,2024-08-01,
cus_0xa910,17689.64,,,,,5,"mortgage loan, personal loan, auto loan, student loan, credit-builder loan",,19,18.25,,bad,3783.14,,yes,,56.95389747391295,low_spent_large_value_payments,245.59928813460013,2023-04-01,
cus_0xa918,71530.8,,,,,5,"home equity loan, auto loan, mortgage loan, personal loan, student loan",,14,,,unknown,2364.98,,nm,,203.3187780569485,high_spent_medium_value_payments,204.98606351142044,2023-01-01,
cus_0xa91e,15859.47,,,,,3,"personal loan, not specified, auto loan",,12,15.92,,unknown,2151.1,,nm,,104.87787433559215,low_spent_small_value_payments,237.98948309693006,2023-04-01,
cus_0xa91f,134327.56,,,,,1,personal loan,,18,11.11,,unknown,1077.5,,no,,667.4800585259231,low_spent_small_value_payments,576.0394620967927,2024-05-01,
cus_0xa93b,59597.84,,,,,6,"not specified, student loan, payday loan, debt consolidation loan, credit-builder loan, personal loan",,15,29.53,,unknown,3111.29,,yes,,120.73493567592512,high_spent_large_value_payments,269.0344510296767,2023-06-01,
cus_0xa93f,10324.26,,,,,7,"mortgage loan, auto loan, personal loan, credit-builder loan, payday loan, not specified, home equity loan",,19,21.52,,bad,3276.53,,yes,,49.76082241940714,low_spent_medium_value_payments,256.9511194266938,2024-02-01,
cus_0xa94f,,,,,,1,auto loan,,11,11.51,,good,538.87,,no,,37.42303415909783,high_spent_large_value_payments,659.4727654135837,2023-11-01,
cus_0xa955,129680.28,,,,,2,"mortgage loan, credit-builder loan",,15,16.65,,standard,240.27,,yes,,114.72445000065872,high_spent_large_value_payments,1075.4789405858023,2025-01-01,
cus_0xa973,20638.155,,,,,0,"",,,3.16,,unknown,1348.17,,no,,51.31573000178587,high_spent_medium_value_payments,380.268894998214,2023-02-01,
cus_0xa974,102432.51,,,,,1,not specified,,10,3.74,,unknown,571.65,,no,,827.5040122616913,low_spent_small_value_payments,266.299506634958,2024-12-01,
cus_0xa987,78626.49,,,,,3,"credit-builder loan, auto loan, not specified",,19,6.73,,standard,550.1,,no,,163.9984085779236,high_spent_large_value_payments,603.4901216031085,2024-04-01,
cus_0xa98a,33177.95,,,,,4,"student loan, home equity loan, debt consolidation loan, payday loan",,20,8.12,,standard,261.12,,no,,20.136051752203134,high_spent_large_value_payments,447.94745237236083,2023-11-01,
cus_0xa995,77480.73,,,,,2,"student loan, home equity loan",,19,9.28,,good,1311.24,,no,,127.7926808092472,high_spent_large_value_payments,617.5945022313965,2023-08-01,
cus_0xa9a,124106.04,,,,,3,"personal loan, payday loan, home equity loan",,4,4.28,,good,889.46,,nm,,1336.5565005328324,low_spent_small_value_payments,944.2914254389988,2023-01-01,
cus_0xa9a6,63536.98,,,,,2,"debt consolidation loan, auto loan",,16,14.78,,standard,89.62,,yes,,,high_spent_medium_value_payments,529.4183765447266,2025-01-01,
cus_0xa9ad,7457.695,,,,,5,"debt consolidation loan, student loan, mortgage loan, not specified, personal loan",,23,23.73,,bad,4736.73,,yes,,44.875488342581605,low_spent_small_value_payments,260.83987250825385,2023-11-01,
cus_0xa9b1,61437.0,,,,,3,"payday loan, not specified, debt consolidation loan",,21,7.01,,bad,1405.26,,yes,,119.95531113619244,unknown,514.7212561743944,2024-03-01,
cus_0xa9b4,36722.84,,,,,3,"personal loan, home equity loan, mortgage loan",,9,11.68,,unknown,409.3,,no,,197.28873057397496,low_spent_small_value_payments,252.4148492160433,2023-03-01,
cus_0xa9c1,70218.36,,,,,5,"mortgage loan, debt consolidation loan, home equity loan, not specified, payday loan",,10,9.12,,standard,1476.9,,yes,,372.3378517544255,low_spent_large_value_payments,185.9829514835826,2024-08-01,
cus_0xa9c2,9243.765,,,,,2,"auto loan, mortgage loan",,19,4.1,,bad,1459.06,,nm,,28.27386864574968,low_spent_medium_value_payments,294.4746129884652,2024-02-01,
cus_0xa9ca,7599.035,,,,,5,"personal loan, payday loan, home equity loan, mortgage loan, credit-builder loan",,20,3.48,,bad,2198.82,,yes,,67.99418120826606,low_spent_large_value_payments,262.4355884297824,2024-01-01,
cus_0xa9cc,,,,,,5,"credit-builder loan, personal loan, mortgage loan, debt consolidation loan, auto loan",,13,13.57,,unknown,2002.39,,yes,,,high_spent_small_value_payments,292.28368132581903,2024-01-01,
cus_0xa9d2,17190.62,,,,,4,"personal loan, debt consolidation loan, mortgage loan, auto loan",,16,15.94,,unknown,1646.72,,yes,,76.88976585437894,low_spent_small_value_payments,342.31417544700815,2023-02-01,
cus_0xa9d3,26978.17,,,,,1,mortgage loan,,14,8.37,,standard,1264.34,,no,,157.08662045096088,low_spent_small_value_payments,366.0140225917344,2024-09-01,
cus_0xa9d9,40857.12,,,,,4,"home equity loan, student loan, credit-builder loan, personal loan",,,12.53,,bad,1567.41,,yes,,321.32366504464215,low_spent_medium_value_payments,197.2016383239253,2023-07-01,
cus_0xa9e3,7795.54,,,,,4,"payday loan, debt consolidation loan, credit-builder loan, home equity loan",,23,5.62,,bad,1990.69,,yes,,63.414237319801245,low_spent_small_value_payments,277.44891709399315,2023-08-01,
cus_0xa9f5,15088.35,,,,,3,"credit-builder loan, auto loan, home equity loan",,19,8.88,,bad,2126.67,,yes,,102.26184424750086,low_spent_small_value_payments,273.769527078794,2023-05-01,
cus_0xa9fc,66095.88,,,,,3,"home equity loan, payday loan, student loan",,17,16.490000000000002,,unknown,1293.86,,yes,,574.3429977585849,low_spent_medium_value_payments,56.50022478998597,2025-01-01,
cus_0xaa14,33287.12,,,,,2,"mortgage loan, personal loan",,10,16.64,,standard,1137.16,,no,,51.184164079735545,high_spent_medium_value_payments,437.52266262118115,2024-07-01,
cus_0xaa39,22530.69,,,,,0,"",,13,11.56,,standard,845.93,,yes,,40.39601699647418,high_spent_large_value_payments,375.1597330035258,2024-12-01,
cus_0xaa3b,31892.18,,,,,2,"credit-builder loan, auto loan",,21,4.14,,standard,507.01,,no,,39.76589866279824,high_spent_medium_value_payments,432.90228073670767,2023-09-01,
cus_0xaa5,60493.08,,,,,5,"auto loan, credit-builder loan, home equity loan, payday loan, mortgage loan",,15,25.0,,bad,3680.62,,yes,,298.3226387493229,low_spent_large_value_payments,36.705327598497604,2024-02-01,
cus_0xaa52,19013.285,,,,,1,credit-builder loan,,10,5.1099999999999985,,good,193.58,,no,,103.71229904845335,low_spent_medium_value_payments,312.49999004140136,2023-05-01,
cus_0xaa53,57847.1,,,,,1,payday loan,,8,6.19,,good,958.73,,no,,518.893764823216,low_spent_small_value_payments,207.454950744026,2025-01-01,
cus_0xaa56,57258.28,,,,,4,"payday loan, home equity loan, debt consolidation loan, personal loan",,14,15.71,,standard,2315.2,,yes,,107.2253870720849,high_spent_medium_value_payments,291.9296764865221,2023-02-01,
cus_0xaa5a,19355.62,,,,,2,"mortgage loan, home equity loan",,19,11.38,,unknown,1294.09,,yes,,108.14258184125843,low_spent_small_value_payments,329.2089818385311,2023-11-01,
cus_0xaa5b,18671.92,,,,,4,"payday loan, not specified, mortgage loan, debt consolidation loan",,12,7.71,,good,438.75,,no,,131.2539157837384,low_spent_medium_value_payments,246.28898333437198,2023-05-01,
cus_0xaa66,14995.29,,,,,4,"auto loan, payday loan, mortgage loan, student loan",,25,13.85,,bad,4593.28,,yes,,76.69850400192405,low_spent_large_value_payments,246.62628228133303,2024-10-01,
cus_0xaa81,58853.46,,,,,2,"mortgage loan, home equity loan",,19,10.91,,good,143.61,,no,,636.425190967763,low_spent_small_value_payments,30.761198896864467,2024-09-01,
cus_0xaa83,,,,,,2,"mortgage loan, student loan",,3,4.5299999999999985,,good,793.77,,nm,,506.3120497963512,low_spent_small_value_payments,210.55239881492375,2024-01-01,
cus_0xaa84,33520.04,,,,,2,"home equity loan, not specified",,,5.58,,standard,673.04,,no,,251.43803106239696,unknown,206.89868983964888,2024-11-01,
cus_0xaa85,100097.19,,,,,4,"not specified, student loan, payday loan, home equity loan",,7,8.62,,good,817.57,,no,,459.66015107345663,low_spent_small_value_payments,478.605987088372,2023-05-01,
cus_0xaa8e,9510.225,,,,,5,"not specified, credit-builder loan, auto loan, student loan, payday loan",,16,7.9,,unknown,3923.24,,yes,,54.831662416030944,low_spent_medium_value_payments,260.60476658931657,2023-01-01,
cus_0xaa9d,32631.54,,,,,0,"",,2,7.63,,good,1013.79,,nm,,149.10496343605794,low_spent_medium_value_payments,407.424536563942,2024-09-01,
cus_0xaa9e,24629.46,,,,,0,"",,9,7.85,,standard,1237.39,,nm,,71.0382609474557,high_spent_small_value_payments,385.4072390525443,2024-05-01,
cus_0xaaae,42735.93,,,,,4,"not specified, mortgage loan, debt consolidation loan, personal loan",,17,10.06,,unknown,1385.62,,yes,,76.1664685664867,high_spent_medium_value_payments,384.5698438066968,2024-06-01,
cus_0xaaaf,16173.51,,,,,2,"student loan, mortgage loan",,18,17.59,,unknown,751.55,,yes,,20.237370313576022,high_spent_medium_value_payments,370.18054676370207,2023-06-01,
cus_0xaab3,14759.53,,,,,4,"credit-builder loan, home equity loan, student loan, debt consolidation loan",,18,29.02,,bad,4809.55,,yes,,64.97456780168676,low_spent_medium_value_payments,286.72832990443425,2023-04-01,
cus_0xaac3,11631.405,,,,,3,"debt consolidation loan, auto loan, payday loan",,17,1.57,,good,165.88,,no,,82.23023692171738,high_spent_medium_value_payments,277.33865257023444,2023-05-01,
cus_0xaadb,,,,,,0,"",,16,15.76,,standard,20.94,,yes,,90.49641612582741,low_spent_large_value_payments,482.0805005408393,2024-12-01,
cus_0xaadf,111117.6,,,,,0,"",,17,1.07,,standard,1440.03,,no,,802.5135471096863,high_spent_medium_value_payments,844.5125570395563,2023-10-01,
cus_0xaaf8,79993.04999999999,,,,,2,"student loan, not specified",,18,5.72,,standard,1052.29,,no,,,low_spent_medium_value_payments,114.09954666839741,2023-08-01,
cus_0xaafc,19799.73,,,,,2,"student loan, payday loan",,20,5.89,,good,125.69,,nm,,142.17277641666428,low_spent_medium_value_payments,311.27163546112814,2024-09-01,
cus_0xab01,62574.16,,,,,6,"debt consolidation loan, mortgage loan, home equity loan, payday loan, auto loan, personal loan",,18,18.77,,bad,3697.41,,nm,,235.29332011337814,low_spent_small_value_payments,313.8027728152058,2023-04-01,
cus_0xab07,,,,,,5,"credit-builder loan, mortgage loan, auto loan, payday loan, debt consolidation loan",,21,3.11,,bad,1825.83,,nm,,367.49616938523616,low_spent_small_value_payments,197.3687335672637,2024-02-01,
cus_0xab0d,22032.32,,,,,0,"",,,5.11,,good,1356.88,,no,,41.053302060934335,unknown,406.3493646057323,2024-07-01,
cus_0xab0e,118386.4,,,,,0,"",,1,15.71,,good,0.77,,no,,806.590493541892,low_spent_large_value_payments,476.0628397914413,2024-03-01,
cus_0xab18,34378.87,,,,,0,"",,21,8.7,,standard,1020.66,,yes,,228.9720290288769,low_spent_medium_value_payments,352.5185543044565,2025-01-01,
cus_0xab1c,8781.955,,,,,5,"personal loan, mortgage loan, not specified, auto loan, credit-builder loan",,16,8.15,,standard,1711.1,,yes,,81.21853072230336,low_spent_large_value_payments,250.39959915190744,2024-01-01,
cus_0xab1e,175191.4,,,,,1,mortgage loan,,12,-0.20000000000000015,,good,436.11,,no,,168.38280400153246,high_spent_large_value_payments,1434.1282458541211,2024-09-01,
cus_0xab1f,34052.56,,,,,4,"credit-builder loan, not specified, home equity loan, personal loan",,21,3.4400000000000004,,bad,2062.38,,yes,,66.30787724701054,high_spent_small_value_payments,324.37701360683866,2024-03-01,
cus_0xab2b,31985.64,,,,,4,"not specified, auto loan, mortgage loan, student loan",,18,15.35,,unknown,2615.0,,yes,,302.64063985485564,low_spent_small_value_payments,175.27169321032096,2024-10-01,
cus_0xab2f,26760.95,,,,,2,"mortgage loan, home equity loan",,10,16.310000000000002,,standard,244.29,,yes,,43.15144803020548,unknown,397.99007268736,2024-03-01,
cus_0xab32,38873.66,,,,,5,"personal loan, mortgage loan, credit-builder loan, not specified, auto loan",,18,14.54,,bad,3373.85,,yes,,44.151584777796614,high_spent_medium_value_payments,304.1848736750025,2023-04-01,
cus_0xab37,70956.8,,,,,5,"personal loan, student loan, home equity loan, credit-builder loan, not specified",,26,22.56,,unknown,2503.49,,yes,,537.2841381230261,low_spent_medium_value_payments,77.51859981657242,2024-03-01,
cus_0xab3b,92794.04,,,,,0,"",,16,11.09,,standard,1269.4,,yes,,145.00345337952876,high_spent_small_value_payments,871.2802132871379,2023-02-01,
cus_0xab44,62109.24,,,,,4,"not specified, personal loan, auto loan, home equity loan",,11,7.63,,unknown,1308.94,,yes,,653.9601338450237,low_spent_small_value_payments,425.29571754290674,2024-02-01,
cus_0xab5f,54740.38,,,,,0,"",,16,9.09,,standard,1101.31,,no,,104.24981900280926,high_spent_medium_value_payments,585.320014330524,2024-09-01,
cus_0xab76,60162.1,,,,,4,"student loan, debt consolidation loan, home equity loan, payday loan",,10,12.79,,standard,1037.45,,yes,,231.76646742375286,low_spent_medium_value_payments,347.77063920563216,2023-07-01,
cus_0xab78,69061.0,,,,,4,"credit-builder loan, mortgage loan, auto loan, student loan",,10,6.19,,unknown,233.54,,nm,,68.97068830467478,high_spent_large_value_payments,447.0961885838845,2024-12-01,
cus_0xab8,74820.12,,,,,5,"mortgage loan, credit-builder loan, not specified, student loan, personal loan",,17,6.72,,bad,2532.0,,yes,,160.05783441270182,high_spent_large_value_payments,475.46301336915656,2024-07-01,
cus_0xab80,37760.22,,,,,3,"home equity loan, not specified, debt consolidation loan",,10,11.6,,good,821.1,,no,,135.94061820693165,low_spent_large_value_payments,384.9422186603247,2023-06-01,
cus_0xab83,15333.865,,,,,2,"not specified, payday loan",,19,16.55,,standard,630.24,,yes,,37.607887559510935,low_spent_small_value_payments,343.60776146838987,2024-02-01,
cus_0xab9,50573.81999999999,,,,,4,"not specified, auto loan, credit-builder loan, student loan",,9,18.95,,unknown,1969.76,,nm,,302.97743856415167,low_spent_small_value_payments,298.85884125767444,2024-07-01,
cus_0xab92,14562.88,,,,,4,"mortgage loan, credit-builder loan, debt consolidation loan, not specified",,10,11.05,,standard,,,yes,,73.4519129525503,low_spent_small_value_payments,280.2181277149865,2023-05-01,
cus_0xaba4,19462.925,,,,,2,"auto loan, credit-builder loan",,13,5.51,,good,160.3,,no,,161.14260282837287,low_spent_small_value_payments,337.0902563256261,2024-02-01,
cus_0xabb4,18037.47,,,,,3,"not specified, student loan, auto loan",,5,9.41,,good,173.84,,nm,,94.28791554966688,low_spent_small_value_payments,270.15468176879256,2024-08-01,
cus_0xabbd,83990.68,,,,,5,"debt consolidation loan, student loan, credit-builder loan, auto loan, personal loan",,22,1.89,,bad,4857.4,,yes,,414.86903464248695,high_spent_small_value_payments,186.17033757403541,2023-03-01,
cus_0xabcf,67857.8,,,,,3,"mortgage loan, personal loan, student loan",,17,13.71,,standard,1497.68,,yes,,41.92911826447033,high_spent_large_value_payments,631.896772070484,2025-01-01,
cus_0xabd5,54346.35000000001,,,,,5,"payday loan, mortgage loan, debt consolidation loan, home equity loan, auto loan",,25,25.97,,unknown,4775.2,,yes,,33.510037024727716,unknown,320.31254171185367,2024-11-01,
cus_0xabef,,,,,,0,"",,10,10.45,,good,1375.8,,no,,689.9765716576351,high_spent_small_value_payments,875.063428342365,2023-07-01,
cus_0xabf0,62428.53,,,,,5,"debt consolidation loan, credit-builder loan, personal loan, auto loan, home equity loan",,27,21.38,,bad,3999.56,,yes,,203.20141043780683,high_spent_medium_value_payments,334.2250806464886,2024-12-01,
cus_0xabf2,41781.42,,,,,5,"debt consolidation loan, auto loan, credit-builder loan, home equity loan, personal loan",,25,6.37,,bad,1570.42,,yes,,86.34209923445806,high_spent_medium_value_payments,258.86846389433896,2023-01-01,
cus_0xabf6,37421.88,,,,,3,"credit-builder loan, debt consolidation loan, student loan",,8,3.14,,unknown,1083.06,,no,,273.0836565718494,low_spent_large_value_payments,243.7765460806258,2023-03-01,
cus_0xabf9,15576.36,,,,,5,"auto loan, not specified, mortgage loan, credit-builder loan, payday loan",,12,9.58,,standard,1544.49,,yes,,32.95430778102674,high_spent_small_value_payments,313.19727443752066,2024-09-01,
cus_0xabff,97881.44,,,,,3,"not specified, credit-builder loan, mortgage loan",,12,1.01,,good,1379.45,,no,,384.9214956942469,low_spent_medium_value_payments,491.4969743937065,2023-02-01,
cus_0xac05,91825.8,,,,,1,student loan,,16,11.52,,standard,860.4,,yes,,,high_spent_small_value_payments,819.3194359352126,2024-09-01,
cus_0xac08,19068.01,,,,,5,"debt consolidation loan, not specified, credit-builder loan, home equity loan, mortgage loan",,8,19.0,,unknown,1575.5,,yes,,92.49429744582966,low_spent_small_value_payments,281.65186543052164,2023-09-01,
cus_0xac14,66575.2,,,,,1,auto loan,,2,2.96,,good,985.64,,no,,111.53165804854744,high_spent_large_value_payments,584.1562765358253,2023-02-01,
cus_0xac15,8083.14,,,,,5,"debt consolidation loan, personal loan, payday loan, home equity loan, credit-builder loan",,8,13.2,,unknown,1964.82,,yes,,104.9961691657768,low_spent_small_value_payments,247.6467009730723,2025-01-01,
cus_0xac16,8269.135,,,,,5,"personal loan, student loan, home equity loan, debt consolidation loan, payday loan",,23,27.27,,bad,3667.52,,yes,,0.0,high_spent_large_value_payments,274.5486351898318,2023-07-01,
cus_0xac18,24497.42,,,,,1,credit-builder loan,,,15.41,,standard,946.84,,yes,,40.564562330531956,high_spent_medium_value_payments,378.0324208600875,2024-05-01,
cus_0xac1a,10389.19,,,,,4,"home equity loan, student loan, payday loan, auto loan",,13,17.71,,standard,356.69,,nm,,22.312209192917376,low_spent_medium_value_payments,303.5860299112459,2024-09-01,
cus_0xac20,49178.48,,,,,4,"payday loan, student loan, personal loan, debt consolidation loan",,16,17.98,,standard,1484.58,,yes,,236.20102744959763,high_spent_small_value_payments,305.0001904169699,2023-04-01,
cus_0xac33,34956.22,,,,,5,"payday loan, credit-builder loan, student loan, not specified, debt consolidation loan",,18,18.54,,bad,3803.71,,yes,,97.02796651718106,high_spent_small_value_payments,350.4431957274121,2024-05-01,
cus_0xac39,14952.03,,,,,5,"payday loan, mortgage loan, auto loan, home equity loan, credit-builder loan",,25,17.2,,unknown,3566.21,,yes,,193.43420296427357,low_spent_small_value_payments,135.48243306307103,2023-05-01,
cus_0xac3b,35249.28,,,,,3,"auto loan, personal loan, debt consolidation loan",,7,1.55,,unknown,1033.32,,nm,,107.32509811509784,high_spent_medium_value_payments,295.10575573618354,2023-10-01,
cus_0xac4a,25883.65,,,,,4,"personal loan, credit-builder loan, student loan, debt consolidation loan",,11,12.329999999999998,,unknown,47.03,,nm,,110.88444208179129,high_spent_small_value_payments,299.4238537516469,2023-12-01,
